2025-09-07 09:32:39.049 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'noticeMapper' and 'com.xyes.springboot.mapper.NoticeMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.049 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'postFavourMapper' and 'com.xyes.springboot.mapper.PostFavourMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.049 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'postMapper' and 'com.xyes.springboot.mapper.PostMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.049 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'postThumbMapper' and 'com.xyes.springboot.mapper.PostThumbMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.049 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'privateMessageMapper' and 'com.xyes.springboot.mapper.PrivateMessageMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.049 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'userAiMessageMapper' and 'com.xyes.springboot.mapper.UserAiMessageMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.049 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'userCommodityFavoritesMapper' and 'com.xyes.springboot.mapper.UserCommodityFavoritesMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.049 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - Skipping MapperFactoryBean with name 'userMapper' and 'com.xyes.springboot.mapper.UserMapper' mapperInterface. Bean already defined with the same name!
2025-09-07 09:32:39.049 [restartedMain] WARN  org.mybatis.spring.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.xyes.springboot.mapper]' package. Please check your configuration.
2025-09-07 09:32:39.784 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8102 (http)
2025-09-07 09:32:39.793 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-0.0.0.0-8102"]
2025-09-07 09:32:39.794 [restartedMain] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2025-09-07 09:32:39.794 [restartedMain] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.65]
2025-09-07 09:32:39.893 [restartedMain] INFO  o.a.c.c.ContainerBase.[Tomcat].[localhost].[/api] - Initializing Spring embedded WebApplicationContext
2025-09-07 09:32:39.893 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2336 ms
2025-09-07 09:32:42.171 [restartedMain] INFO  o.s.b.d.autoconfigure.OptionalLiveReloadServer - LiveReload server is running on port 35729
2025-09-07 09:32:42.410 [restartedMain] INFO  s.d.s.w.WebMvcPropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2025-09-07 09:32:43.164 [restartedMain] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-0.0.0.0-8102"]
2025-09-07 09:32:43.175 [restartedMain] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8102 (http) with context path '/api'
2025-09-07 09:32:43.176 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Documentation plugins bootstrapped
2025-09-07 09:32:43.178 [restartedMain] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2025-09-07 09:32:43.209 [restartedMain] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
